original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,2,1,5.4617,0,2,2,12,1,gul_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,7.9644,0,3,3,11,1,gul_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,7.3846,0,4,4,5,1,orange_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,3,1,2.4604,0,5,5,6,1,orange_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,2.5967,0,6,6,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,3.4076,0,7,7,7,1,orange_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,2,1,6.9851,0,8,8,4,1,orange_2_grey.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,1,1,1.3268,0,9,9,2,1,orange_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,1,1,2.159,0,10,10,10,1,gul_1_grey.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,3,1,13.0177,0,11,11,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,3,1,6.2502,0,12,12,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,4.2114,0,13,13,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,4.3934,0,14,14,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,4,0,10.4147,0,15,15,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,3,1,16.3951,0,0,0,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,4,1,4.9414,0,1,1,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,1,0,8.7492,0,2,2,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,3,1,5.4036,0,3,3,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,2,0,4.1046,0,4,4,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,3,0,7.6627,0,5,5,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,2,1,5.5819,0,6,6,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,4,1,4.9063,0,7,7,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,4,1,6.0455,0,8,8,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,3,1,3.924,0,9,9,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,3,1,5.055,0,10,10,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,2,1,5.669,0,11,11,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,2,0,4.9231,0,12,12,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,2,1,4.2384,0,13,13,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,1,1,2.5733,0,14,14,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,4,1,4.3507,0,15,15,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,0,14.1192,0,0,0,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,10.1245,0,1,1,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,10.674,0,2,2,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,8.2681,0,3,3,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,6.5425,0,4,4,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,9.5676,0,5,5,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,6.4535,0,6,6,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,4.8383,0,7,7,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,4.8604,0,8,8,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,5.9782,0,9,9,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,0,0,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,1,1,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,2,2,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,3,3,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,4,4,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,5,5,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,6,6,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,7,7,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,8,8,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,9,9,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,7.1244,,0,0,0,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,7.3338,,0,1,1,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.142,,0,2,2,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,7.9811,,0,3,3,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,14.6638,,0,4,4,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.419,,0,5,5,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,12.7625,,0,6,6,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.5842,,0,7,7,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.6584,,0,8,8,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.9755,,0,9,9,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.7717,,0,10,10,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.8586,,0,11,11,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,3.1108,,0,12,12,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,9.5441,,0,13,13,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,10.5209,0,0,0,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,18.4256,0,1,1,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,8.7425,0,2,2,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,3.7165,0,3,3,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,6.0802,0,4,4,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,7.71,0,5,5,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,,0,0,0,0,4,1
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,,0,0,1,1,5,1
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,,0,0,2,2,3,1
,,,,,,,,,Jegor62,2024-03-15_18h48.57.246,board game,2021.1.2,Win32,10.01001001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_b.png,b,,0,0,3,3,1,1
