original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,3,1,0.981,0,8,8,6,1,orange_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,0,1,2.611,0,9,9,9,1,gul_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,2,1,1.179,0,10,10,13,1,gul_2_original.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,0,1,2.227,0,11,11,0,1,orange_0_grey.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,0,1,1.726,0,12,12,1,1,orange_0_original.png,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,1,1,1.949,0,13,13,3,1,orange_1_original.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,3,1,1.542,0,14,14,14,1,gul_3_grey.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,3,1,0.828,0,15,15,15,1,gul_3_original.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,3,1,5.319,0,0,0,0,1,original_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,4,1,1.809,0,1,1,3,1,edited_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,0,3.613,0,2,2,12,1,original_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,1,2.663,0,3,3,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,0,2.294,0,4,4,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,1,1,3.251,0,5,5,13,1,original_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,3,1,1.241,0,6,6,2,1,edited_gulpink1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,3,0,2.078,0,7,7,7,1,edited_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,4,1,3.025,0,8,8,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,0,2.159,0,9,9,15,1,edited_orange2.png,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,1,2.142,0,10,10,4,1,original_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,3,1,2.207,0,11,11,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,1,1.975,0,12,12,11,1,edited_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,3,1,2.076,0,13,13,14,1,edited_orange1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,2,1,2.147,0,14,14,9,1,original_green2.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,4,1,2.719,0,15,15,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,4.641,0,0,0,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,5.485,0,1,1,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,3.966,0,2,2,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,6.223,0,3,3,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,3.418,0,4,4,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,2.851,0,5,5,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,4.571,0,6,6,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.491,0,7,7,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,1,4.167,0,8,8,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,4.837,0,9,9,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,0,0,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,1,1,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,2,2,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,3,3,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,4,4,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,5,5,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,6,6,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,7,7,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,8,8,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,9,9,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,5.846,,0,0,0,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.967,,0,1,1,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.789,,0,2,2,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.774,,0,3,3,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.76,,0,4,4,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.893,,0,5,5,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,0.815,,0,6,6,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,down,0,1.232,,0,7,7,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.079,,0,8,8,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,0,1.418,,0,9,9,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.612,,0,10,10,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,0,0.787,,0,11,11,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.6,,0,12,12,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.618,,0,13,13,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,6.255,0,0,0,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,3.838,0,1,1,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.948,0,2,2,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,1.427,0,3,3,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.396,0,4,4,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.802,0,5,5,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,,0,0,0,0,3,1
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,,0,0,1,1,0,1
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_b.png,b,,0,0,2,2,1,1
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_c.png,c,,0,0,3,3,2,1
,,,,,,,,,KJ19,2024-04-02_10h39.34.823,board game,2021.1.2,MacIntel,62.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,,0,0,4,4,5,1
