original_character_resp.keys,original_character_resp.rt,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,token_original_resp.rt,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,landscapeA_resp.rt,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,4.1712,0,0,0,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,1,3.3744,0,1,1,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,1,2.1784,0,2,2,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i,0,4.0938,0,3,3,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,4.7475,0,4,4,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,1,3.1766,0,5,5,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,1,3.5109,0,6,6,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,5.226,0,7,7,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,1,2.9978,0,8,8,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,1.7398,0,9,9,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,,0,0,0,0,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,,0,0,1,1,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,,0,0,2,2,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,,0,0,3,3,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,,0,0,4,4,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,,0,0,5,5,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,,0,0,6,6,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,,0,0,7,7,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,,0,0,8,8,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,,0,0,9,9,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,4.1524,,0,0,0,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,5.8587,,0,1,1,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,6.002,,0,2,2,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.5349,,0,3,3,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.1814,,0,4,4,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.5699,,0,5,5,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.4497,,0,6,6,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.3833,,0,7,7,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,2.8649,,0,8,8,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7738,,0,9,9,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8217,,0,10,10,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.8329,,0,11,11,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.0538,,0,12,12,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.7175,,0,13,13,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,f,1,6.8629,0,0,0,5,1,landscape_color_f.png,f,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,1,1.4994,0,1,1,3,1,landscape_color_d.png,d,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,c,1,3.8043,0,2,2,2,1,landscape_color_c.png,c,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,1,1.8973,0,3,3,1,1,landscape_color_b.png,b,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,1,1.8323,0,4,4,4,1,landscape_color_e.png,e,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,1,1.5522,0,5,5,0,1,landscape_color_a.png,a,,,,,,,
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,,0,0,0,0,3,1
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_a.png,a,,0,0,1,1,0,1
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,,0,0,2,2,4,1
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_b.png,b,,0,0,3,3,1,1
,,,,,,,,,yay,2024-03-27_22h33.32.641,board game,2021.1.2,Win32,142.8571429,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,,0,0,4,4,5,1
