original_character_resp.keys,trials_character_original.thisRepN,trials_character_original.thisTrialN,trials_character_original.thisN,trials_character_original.thisIndex,trials_character_original.ran,original_character_options,correct_character_options,id,date,expName,psychopyVersion,OS,frameRate,edited_character_resp.keys,edited_character_resp.corr,edited_character_resp.rt,trials_character_edited.thisRepN,trials_character_edited.thisTrialN,trials_character_edited.thisN,trials_character_edited.thisIndex,trials_character_edited.ran,edited_character_options,seed_response.keys,seed_response.corr,seed_response.rt,trials_seeds.thisRepN,trials_seeds.thisTrialN,trials_seeds.thisN,trials_seeds.thisIndex,trials_seeds.ran,seed_options,correctSeednumber,tree_response.keys,tree_response.corr,tree_response.rt,trials_tree.thisRepN,trials_tree.thisTrialN,trials_tree.thisN,trials_tree.thisIndex,trials_tree.ran,tree_options,correctTreenumber,token_original_resp.keys,token_original_resp.corr,trials_tokens_original.thisRepN,trials_tokens_original.thisTrialN,trials_tokens_original.thisN,trials_tokens_original.thisIndex,trials_tokens_original.ran,original_token_options,correct_token_options,token_edited_resp.keys,token_edited_resp.corr,token_edited_resp.rt,trials_tokens_edited.thisRepN,trials_tokens_edited.thisTrialN,trials_tokens_edited.thisN,trials_tokens_edited.thisIndex,trials_tokens_edited.ran,edited_token_options,gaze_response.keys,gaze_response.corr,gaze_response.rt,key_resp_6.keys,trials_gaze.thisRepN,trials_gaze.thisTrialN,trials_gaze.thisN,trials_gaze.thisIndex,trials_gaze.ran,options,correctGazeanswer,landscapeA_resp.keys,landscapeA_resp.corr,trials_sight_color.thisRepN,trials_sight_color.thisTrialN,trials_sight_color.thisN,trials_sight_color.thisIndex,trials_sight_color.ran,landscape_options,correct_landscape_options,landscapeB_resp.keys,landscapeB_resp.corr,landscapeB_resp.rt,trials_sight_black.thisRepN,trials_sight_black.thisTrialN,trials_sight_black.thisN,trials_sight_black.thisIndex,trials_sight_black.ran
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,2,1,2.174,0,11,11,6,1,edited_blue1.png,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,3,1,2.6,0,12,12,8,1,original_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,4,1,2.538,0,13,13,1,1,original_gulpink2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,4,1,2.388,0,14,14,5,1,original_blue2.png,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,3,1,2.67,0,15,15,10,1,edited_green1.png,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,8,1,original_tokens_greens_n.png,n,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,1,original_tokens_blues_k.png,k,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,9,1,original_tokens_greens_g.png,g,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,6,1,original_tokens_greens_a.png,a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,2,1,original_tokens_blues_d.png,d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,4,1,original_tokens_blues_o.png,o,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,6,6,1,1,original_tokens_blues_m.png,m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,7,7,3,1,original_tokens_blues_b.png,b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,8,8,5,1,original_tokens_greens_h.png,h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,9,9,7,1,original_tokens_greens_e.png,e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,d,d,1,3.201,0,0,0,2,1,edited_tokens_blues_d.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,m,m,1,2.769,0,1,1,1,1,edited_tokens_blues_m.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,h,h,1,4.355,0,2,2,5,1,edited_tokens_greens_h.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,g,g,1,2.552,0,3,3,9,1,edited_tokens_greens_g.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,e,e,1,2.157,0,4,4,7,1,edited_tokens_greens_e.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,a,a,1,2.251,0,5,5,6,1,edited_tokens_greens_a.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b,b,1,3.918,0,6,6,3,1,edited_tokens_blues_b.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,k,k,1,2.489,0,7,7,0,1,edited_tokens_blues_k.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,o,o,1,3.852,0,8,8,4,1,edited_tokens_blues_o.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,n,n,1,3.606,0,9,9,8,1,edited_tokens_greens_n.png,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,2.244,,0,0,0,8,1,gaze5_cue.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.409,,0,1,1,3,1,gaze2_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.759,,0,2,2,4,1,gaze3_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.819,,0,3,3,5,1,gaze3_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.093,,0,4,4,1,1,gaze1_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,up,1,1.295,,0,5,5,9,1,gaze5_plain.png,up,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.874,,0,6,6,10,1,gaze6_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.041,,0,7,7,6,1,gaze4_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,0.997,,0,8,8,0,1,gaze1_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.604,,0,9,9,12,1,gaze7_cue.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,1.433,,0,10,10,13,1,gaze7_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,2.243,,0,11,11,2,1,gaze2_cue.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,left,1,1.087,,0,12,12,7,1,gaze4_plain.png,left,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right,1,0.972,,0,13,13,11,1,gaze6_plain.png,right,,,,,,,,,,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,landscape_color_b.png,b,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,3,1,landscape_color_d.png,d,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,2,5,1,landscape_color_f.png,f,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3,3,4,1,landscape_color_e.png,e,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,4,2,1,landscape_color_c.png,c,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5,5,0,1,landscape_color_a.png,a,,,,,,,,
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_e.png,e,e,1,4.478,0,0,0,4,1
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_b.png,b,b,1,3.639,0,1,1,1,1
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_d.png,d,d,1,1.89,0,2,2,3,1
,,,,,,,,erew326adw,2024-03-15_15h47.15.911,board game,2021.1.2,Win32,60.0240096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,landscape_black_f.png,f,f,1,2.488,0,3,3,5,1
